Cbias,credibility,domain,name,questionable,reporting,url,facebook,popularity,twitter
right,medium-credibility,academia.org,Accuracy in Academia (AIA),[],mixed,https://mediabiasfactcheck.com/accuracy-in-academia-aia/,AccuracyInAcademia,53,CampusReport
left,medium-credibility,accountable.us,Accountable.US,[],mostly-factual,https://mediabiasfactcheck.com/accountable-us/,,,
right,medium-credibility,acculturated.com,Acculturated,[],mostly-factual,https://mediabiasfactcheck.com/acculturated/,Acculturated,48,
left-center,medium-credibility,aceshowbiz.com,AceShowbiz (ASB),[],mixed,https://mediabiasfactcheck.com/aceshowbiz-asb/,,66,
left,medium-credibility,achnews.org,ACHNews,[],mostly-factual,https://mediabiasfactcheck.com/achnews/,,23,
right,medium-credibility,aclj.org,American Center for Law & Justice (ACLJ),[],mixed,https://mediabiasfactcheck.com/american-center-law-justice-aclj/,JaySekulow,76,JordanSekulow
left-center,medium-credibility,aclu.org,ACLU,[],mixed,https://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,aclu,92,ACLU
left,medium-credibility,act.tv,Act.TV,[],mostly-factual,https://mediabiasfactcheck.com/act-tv/,actdottv,35,actdottv
right,medium-credibility,acton.org,Acton Institute,[],mixed,https://mediabiasfactcheck.com/acton-institute/,,,
left-center,medium-credibility,adaderana.lk,Ada Derana,[],mixed,https://mediabiasfactcheck.com/ada-derana-bias/,,,
left,medium-credibility,addictinginfo.com,Addicting Info,[],mixed,https://mediabiasfactcheck.com/addicting-info/,AddictingInfoOrg,65,AddInfoOrg
right,medium-credibility,adelaidenow.com.au,The Advertiser,[],mixed,https://mediabiasfactcheck.com/the-advertiser/,theadvertiser,63,TrueCrimeAus
right,medium-credibility,aei.org,American Enterprise Institute,[],mixed,https://mediabiasfactcheck.com/american-enterprise-institute/,aei,84,AEI
left-center,medium-credibility,affinitymagazine.us,Affinity Magazine,[],mixed,https://mediabiasfactcheck.com/affinity-magazine/,,49,
right,medium-credibility,afpc.org,American Foreign Policy Council,[],mostly-factual,https://mediabiasfactcheck.com/american-foreign-policy-council/,americanforeignpolicycouncil,54,afpc
left,medium-credibility,aftonbladet.se,Aftonbladet,[],mixed,https://mediabiasfactcheck.com/aftonbladet/,,,
left-center,medium-credibility,ahvalnews.com,Ahval News,[],mixed,https://mediabiasfactcheck.com/ahval-news/,,55,
right-center,medium-credibility,aier.org,American Institute for Economic Research,[],mixed,https://mediabiasfactcheck.com/american-institute-for-economic-research/,aierdotorg,53,aier
right,medium-credibility,aim.org,Accuracy in Media,[],mixed,https://mediabiasfactcheck.com/accuracy-in-media-aim/,AccuracyInMedia,75,AccuracyInMedia
right,medium-credibility,aina.org,Assyrian International News Agency,[],mixed,https://mediabiasfactcheck.com/assyrian-international-news-agency/,,66,
right,medium-credibility,aipac.org,AIPAC,[],mixed,https://mediabiasfactcheck.com/aipac-bias-and-credibility/,,,
right,medium-credibility,aish.com,Aish.com,[],mixed,https://mediabiasfactcheck.com/aish-com/,,,
left-center,medium-credibility,al-sura.com,Al-Sura,[],mixed,https://mediabiasfactcheck.com/al-sura/,AlSuraEnglish,25,
right,medium-credibility,albertapressleader.ca,Alberta Press Leader,[],mixed,https://mediabiasfactcheck.com/alberta-press-leader/,,,
left,medium-credibility,aldianews.com,Al DIA,[],mixed,https://mediabiasfactcheck.com/al-dia/,,,
right,medium-credibility,alec.org,American Legislative Exchange Council (ALEC),[],mixed,https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,alec.states,70,alec_states
right-center,medium-credibility,aleteia.org,Aleteia,[],mixed,https://mediabiasfactcheck.com/aleteia/,,,
left-center,medium-credibility,aljazeera.com,Al Jazeera,[],mixed,https://mediabiasfactcheck.com/al-jazeera/,aljazeera,96,AJEnglish
right,medium-credibility,allisrael.com,All Israel News,[],mixed,https://mediabiasfactcheck.com/all-israel-news-bias/,,,
left,medium-credibility,allthatsfab.com,All That's Fab,[],mixed,https://mediabiasfactcheck.com/all-thats-fab/,allthatsfab,35,
left,medium-credibility,alternet.org,Alternet,[],mixed,https://mediabiasfactcheck.com/alternet/,AlterNetNews,90,
right,medium-credibility,altnewsmedia.net,AltNewsMedia.net,[],mixed,https://mediabiasfactcheck.com/altnewsmedia-net/,AltNewsMedia,28,AltNewsMedia
right,medium-credibility,amac.us,AMAC (Association of Mature American Citizens),[],mixed,https://mediabiasfactcheck.com/amac-association-of-mature-american-citizens/,,62,
right,medium-credibility,americafirstpolicy.com,The America First Policy Institute,[],mixed,https://mediabiasfactcheck.com/the-america-first-policy-institute-afpi-bias/,,,
right,medium-credibility,americainsider.org,America Insider,[],mixed,https://mediabiasfactcheck.com/america-insider-bias/,,,
center,medium-credibility,americamaxnews.com,America Max News,[],mixed,https://mediabiasfactcheck.com/america-max-news/,,,
right-center,medium-credibility,americanactionnetwork.org,American Action Network,[],mixed,https://mediabiasfactcheck.com/american-action-network-aan-bias-and-credibility/,,,
right,medium-credibility,americanallianceforequalrights.org,American Alliance for Equal Rights,[],mixed,https://mediabiasfactcheck.com/american-alliance-for-equal-rights-bias/,,,
left,medium-credibility,americanbridgepac.org,American Bridge 21st Century,[],mixed,https://mediabiasfactcheck.com/american-bridge-21st-century/,AmericanBridge,55,
right,medium-credibility,americanconsequences.com,American Consequences,[],mixed,https://mediabiasfactcheck.com/american-consequences/,American,35,
left-center,medium-credibility,americancrimejournal.com,American Crime Journal,[],mostly-factual,https://mediabiasfactcheck.com/american-crime-journal-acj-bias/,,,
right,medium-credibility,americandailynews.org,American News 24/7,[],mixed,https://mediabiasfactcheck.com/american-news-24-7/,,19,
left,medium-credibility,americandemocracyscorecard.org,American Democracy Scorecard,[],high,https://mediabiasfactcheck.com/american-democracy-scorecard-bias-and-credibility/,,,
right,medium-credibility,americanewshub.com,American News Hub,[],mixed,https://mediabiasfactcheck.com/american-news-hub/,,,
right,medium-credibility,americanexperiment.org,Center of the American Experiment,[],mixed,https://mediabiasfactcheck.com/center-of-the-american-experiment/,,,
left,medium-credibility,americanindependent.com,ShareBlue,[],mixed,https://mediabiasfactcheck.com/shareblue/,,57,Shareblue
right,medium-credibility,americanjournaldaily.com,American Journal Daily,[],mixed,https://mediabiasfactcheck.com/american-journal-daily-bias/,,,
right,medium-credibility,americanmind.org,The American Mind,[],mixed,https://mediabiasfactcheck.com/the-american-mind/,,47,
left,medium-credibility,americanoversight.org,American Oversight,[],mostly-factual,https://mediabiasfactcheck.com/american-oversight/,,,
left,medium-credibility,americanprogress.org,Center for American Progress,[],mixed,https://mediabiasfactcheck.com/center-for-american-progress/,americanprogress,88,amprog
right-center,medium-credibility,americansforprosperity.org,Americans for Prosperity,[],mixed,https://mediabiasfactcheck.com/americans-for-prosperity/,fightback,75,afphq
right,medium-credibility,americanwirenews.com,American Wire News,[],mixed,https://mediabiasfactcheck.com/american-wire-news/,,,
right,medium-credibility,americarenewing.com,Center for Renewing America,[],mixed,https://mediabiasfactcheck.com/center-for-renewing-america-bias-and-credibility/,,,
right,medium-credibility,americarisingpac.org,America Rising PAC,[],mixed,https://mediabiasfactcheck.com/america-rising-pac/,,50,
right,medium-credibility,americasvoice.news,Real America's Voice,[],mixed,https://mediabiasfactcheck.com/real-americas-voice/,,,
right,medium-credibility,amgreatness.com,American Greatness,[],mixed,https://mediabiasfactcheck.com/american-greatness/,theamericangreatness,57,theamgreatness
right,medium-credibility,amimagazine.org,Ami Magazine,[],mostly-factual,https://mediabiasfactcheck.com/ami-magazine/,,36,
center,medium-credibility,amview.com,American Viewpoint,[],mixed,https://mediabiasfactcheck.com/american-viewpoint-bias/,,,
left,medium-credibility,angrywhitemen.org,Angry White Men,[],mixed,https://mediabiasfactcheck.com/angry-white-men/,,38,
right-center,medium-credibility,aninews.in,Asian News International,[],mixed,https://mediabiasfactcheck.com/asian-news-international-ani/,aninews.in,73,ANI
fake-news,medium-credibility,antiwar.com,Anti-War,"['conspiracy', 'censorship', 'propaganda', 'plagiarism', 'pseudoscience', 'poor-sourcing', 'false-claims']",mixed,https://mediabiasfactcheck.com/anti-war/,,78,Antiwarcom
left,medium-credibility,anx.media,ANX News (American News X),[],mixed,https://mediabiasfactcheck.com/american-news-x/,,34,
right,medium-credibility,arizonadailyindependent.com,Arizona Daily Independent,[],mixed,https://mediabiasfactcheck.com/arizona-daily-independent/,,51,
right,medium-credibility,armstrongeconomics.com,Armstrong Economics,[],mixed,https://mediabiasfactcheck.com/armstrong-economics/,martin.armstrong.167,78,strongeconomics
right,medium-credibility,asian-dawn.com,Asian Dawn,[],mixed,https://mediabiasfactcheck.com/asian-dawn/,,,
right,medium-credibility,asianews.it,AsiaNews.it,[],mixed,https://mediabiasfactcheck.com/asiannews-it/,,5,
left-center,medium-credibility,asiasentinel.com,Asia Sentinel,[],mixed,https://mediabiasfactcheck.com/asia-sentinel/,,,
center,medium-credibility,asiatimes.com,Asia Times,[],mostly-factual,https://mediabiasfactcheck.com/asia-times/,asiatimesonline,84,
left,medium-credibility,atadvocacy.com,AT Advocacy,[],mostly-factual,https://mediabiasfactcheck.com/at-advocacy-bias-and-credibility/,,,
right,medium-credibility,atr.org,Americans for Tax Reform (ATR),[],mixed,https://mediabiasfactcheck.com/americans-for-tax-reform/,,,
left,medium-credibility,attackthesystem.com,Attack the System,[],mixed,https://mediabiasfactcheck.com/attack-the-system/,,,
center,medium-credibility,audacy.com,Audacy,[],mixed,https://mediabiasfactcheck.com/radio-com/,,,
left,medium-credibility,autostraddle.com,AutoStraddle,[],mixed,https://mediabiasfactcheck.com/autostraddle/,Autostraddle,78,autostraddle
right,medium-credibility,axiomnewsnetwork.com,Axiom News Network,[],mixed,https://mediabiasfactcheck.com/axiom-news-network/,Axiom,9,
right,medium-credibility,aynrandcentre.co.uk,Ayn Rand Centre UK,[],mixed,https://mediabiasfactcheck.com/ayn-rand-centre-uk-bias/,,,
center,medium-credibility,babnet.net,Babnet Tunisia,[],mixed,https://mediabiasfactcheck.com/babnet-bias/,,,
right,medium-credibility,badgerinstitute.org,Badger Institute,[],mixed,https://mediabiasfactcheck.com/the-badger-institute/,,,
right-center,medium-credibility,bangkokpost.com,Bangkok Post,[],mixed,https://mediabiasfactcheck.com/the-bangkok-post/,bangkokpost,90,BangkokPostNews
right,medium-credibility,bearingarms.com,Bearing Arms,[],mixed,https://mediabiasfactcheck.com/bearing-arms/,2ndAmendmentSupporters,62,BearingArmsCom
left,medium-credibility,beingliberal.org,Being Liberal,[],mixed,https://mediabiasfactcheck.com/being-liberal/,beingliberal.org,17,
right-center,medium-credibility,beinglibertarian.com,Being Libertarian,[],mixed,https://mediabiasfactcheck.com/being-libertarian/,,39,beinlibertarian
right,medium-credibility,beliefnet.com,Beliefnet,[],mixed,https://mediabiasfactcheck.com/beliefnet/,,84,beliefnet
right-center,medium-credibility,bellinghammetronews.com,Bellingham Metro News,[],mostly-factual,https://mediabiasfactcheck.com/bellingham-metro-news/,,,
left-center,medium-credibility,belltower.news,Belltower.News,[],mostly-factual,https://mediabiasfactcheck.com/belltower-news-bias/,,,
center,medium-credibility,bignewsnetwork.com,Big News Network,[],mostly-factual,https://mediabiasfactcheck.com/big-news-network/,bignewsnetwork,73,
right-center,medium-credibility,bild.de,Bild,[],mixed,https://mediabiasfactcheck.com/bild/,,82,
pro-science,medium-credibility,biomedcentral.com,BioMedical Central (BMC),[],mostly-factual,https://mediabiasfactcheck.com/biomed-central-bmc/,BioMedCentral,91,biomedcentral
right-center,medium-credibility,biznews.com,BizNews,[],mixed,https://mediabiasfactcheck.com/biznews-bias/,,,
right,medium-credibility,bizpacreview.com,BizPac Review,[],mixed,https://mediabiasfactcheck.com/bizpac-review/,ConservativeNewsToday,69,bizpacreview
right,medium-credibility,blabber.buzz,Blabber Buzz,[],mixed,https://mediabiasfactcheck.com/blabber-buzz/,,32,
left,medium-credibility,blackagendareport.com,Black Agenda Report,[],mixed,https://mediabiasfactcheck.com/black-agenda-report/,blackagendareport,65,blkagendareport
right,medium-credibility,blackcommunitynews.com,Black Community NEws,[],mixed,https://mediabiasfactcheck.com/black-community-news-bias/,,,
left,medium-credibility,blacklivesmatter.com,Black Lives Matter,[],mixed,https://mediabiasfactcheck.com/black-lives-matter/,BlackLivesMatter,83,
left,medium-credibility,blackmainstreet.net,Black Main Street,[],mostly-factual,https://mediabiasfactcheck.com/black-main-street/,,32,
left,medium-credibility,bluenationreview.com,Blue Nation Review,[],mixed,https://mediabiasfactcheck.com/blue-nation-review/,bluenationreview,45,
left,medium-credibility,bluestatedaily.com,Blue State Daily,[],mixed,https://mediabiasfactcheck.com/blue-state-daily/,bluestatedaily,24,
left-center,medium-credibility,bluetent.us,Blue Tent,[],mostly-factual,https://mediabiasfactcheck.com/blue-tent-bias/,,,
left,medium-credibility,bnc.tv,BNC - Black News Channel,[],mostly-factual,https://mediabiasfactcheck.com/bnc-black-news-channel-bias/,,,
center,medium-credibility,bnnbreaking.com,BNN Breaking,[],mixed,https://mediabiasfactcheck.com/bnn-breaking-bias-and-credibility/,,,
left,medium-credibility,boingboing.net,BoingBoing,[],mixed,https://mediabiasfactcheck.com/boing-boing/,boingboing,94,boingboing
left,medium-credibility,bolde.com,Bolde,[],mixed,https://mediabiasfactcheck.com/bolde-bias/,,,
left,medium-credibility,boldprogressives.org,Progressive Change Campaign Committee,[],mixed,https://mediabiasfactcheck.com/progressive-change-campaign-committee/,,57,
right,medium-credibility,boundingintocomics.com,Bounding Into Comics,[],mixed,https://mediabiasfactcheck.com/bounding-into-comics/,BoundingIntoComics,52,BoundingComics
center,medium-credibility,breakingthenews.net,Baha Breaking News,[],mostly-factual,https://mediabiasfactcheck.com/baha-breaking-news-bias/,,,
left,medium-credibility,breakthroughnews.org,Breakthrough News,[],mixed,https://mediabiasfactcheck.com/breakthrough-news-bias/,,,
left,medium-credibility,breitbartunmasked.com,Breitbart Unmasked,[],mixed,https://mediabiasfactcheck.com/breitbart-unmasked/,None,37,breitbartunmask
right,medium-credibility,brexitcentral.com,BrexitCentral,[],mixed,https://mediabiasfactcheck.com/brexitcentral/,BrexitCentral,48,
left,medium-credibility,brit.co,Brit + Co,[],mostly-factual,https://mediabiasfactcheck.com/brit-co-bias-and-credibility/,,,
right,medium-credibility,brownstone.org,Brownstone Institute,[],mixed,https://mediabiasfactcheck.com/brownstone-institute-bias/,,,
left,medium-credibility,brut.media,Brut.Media,[],mostly-factual,https://mediabiasfactcheck.com/brut-media-bias/,,,
left-center,medium-credibility,bsgco.com,Benenson Strategy Group,[],mixed,https://mediabiasfactcheck.com/benenson-strategy-group-bias-and-credibility/,,,
left,medium-credibility,btselem.org,B'Tselem,[],mostly-factual,https://mediabiasfactcheck.com/btselem-bias/,,,
center,medium-credibility,business2community.com,Business2Community,[],mostly-factual,https://mediabiasfactcheck.com/business-2-community/,business2community,84,
right-center,medium-credibility,businesslive.co.za,BusinessLIVE,[],mixed,https://mediabiasfactcheck.com/businesslive/,BusinessLIVESA,68,BusinessLiveSA
left,medium-credibility,bust.com,Bust Magazine,[],mostly-factual,https://mediabiasfactcheck.com/bust-magazine/,bustmag,80,bust_magazine
left-center,medium-credibility,buzzfeed.com,Buzzfeed,[],mixed,https://mediabiasfactcheck.com/buzzfeed/,BuzzFeedNews,75,buzzfeednews
right,medium-credibility,buzzsawpolitics.com,Buzzsaw Politics,[],mostly-factual,https://mediabiasfactcheck.com/buzzsaw-politics/,,11,
right,medium-credibility,c2cjournal.ca,C2C Journal,[],mostly-factual,https://mediabiasfactcheck.com/c2c-journal/,,39,
left,medium-credibility,c4ss.org,Center for a Stateless Society,[],mostly-factual,https://mediabiasfactcheck.com/center-for-a-stateless-society/,c4ssdotorg,62,c4ssdotorg
right-center,medium-credibility,caclubindia.com,Caclubindia,[],mixed,https://mediabiasfactcheck.com/caclubindia-bias-and-credibility/,,,
right,medium-credibility,cagw.org,Citizens Against Government Waste (CAGW),[],mostly-factual,https://mediabiasfactcheck.com/citizens-against-government-waste-cagw/,,50,
right-center,medium-credibility,californiaglobe.com,California Globe,[],mixed,https://mediabiasfactcheck.com/california-globe/,,41,
left,medium-credibility,calltoactivism.com,Call to Activism,[],mostly-factual,https://mediabiasfactcheck.com/call-to-activism/,,,
